Followers,EngagementRate (%),AdSpend (GBP),ContentQuality,Sales (Units),ID,Timestamp,Notes
20000.0,4.391049886635427,£5364,1.6770303013701078,9584,1539,2023-07-09,Pending
98622.0,4.169940968385533,3251.7059156355326,1.930137827722978,6736,6141,2022-09-13,N/A
79212.0,4.779648161368727,5345.27120934383,3.149758555011327,10358,1211,2023-05-07,N/A
120449.0,3.511418022300945,5208.043139389888,5.465953987325339,11845,9122,2021-05-02,Check
89719.0,4.247851138780645,4808.7380316362705,9.534891879988358,8483,672,2021-07-30,Check
71063.0,3.377024435756326,6748.830109202625,7.469332504536576,11888,3377,2023-08-29,Review
65060.0,3.7794265624957264,4971.77048245799,5.785247112034632,8799,8783,2023-06-07,None
82584.0,2.450943962617105,7067.344770005224,5.253211896537335,9039,1464,2021-08-24,None
81958.0,1.8935625395815512,6197.692008466824,2.561917609910038,8450,1192,2022-09-13,N/A
62375.0,3.610297150598403,5361.50470649354,1.190093579269589,8818,6984,2021-12-29,None
90758.0,1.980782676054093,5530.270976672638,9.894903566387184,10492,1872,2022-04-14,Check
132051.0,0.5911222090554145,5341.131901906573,8.148930564435302,12966,3590,2023-05-11,Pending
75772.0,4.98157988173854,4075.517016336709,2.098943133673394,10895,6726,2023-01-06,Check
85386.0,4.287612956436517,6313.257574766615,4.803405561522323,13513,505,2021-08-27,Check
93031.0,2.7592906190070545,6267.111666685126,9.913515764761716,10556,8118,2021-11-12,N/A
82228.0,1.4871562927937152,4862.9154919246075,6.691683598682885,9574,506,2021-10-17,Good
122203.0,1.9283239812153612,7712.994542490198,7.911914214902015,15800,9449,2023-02-20,Check
94463.0,2.04%,4622.413489088724,4.3113014675234105,11017,7131,2022-05-06,None
119569.0,0.5983311974350043,4687.074145043191,5.07142621479352,12375,4807,2023-08-09,None
110169.0,4.16815068841603,5126.930072590323,3.025745952182747,15548,7303,2023-03-28,Check
105838.0,2.4099524998591058,4678.416602034832,7.752163485632664,10299,1773,2021-07-31,Pending
100670.0,2.3607108117215607,3769.3272998418743,5.936221471451556,9478,6854,2023-02-25,Good
85104.0,2.5660845849894636,6298.104905003359,2.974579916367502,10612,4906,2022-05-22,N/A
120445.0,3.11505079968075,7180.095658722014,4.075019034134411,15876,797,2021-09-11,Check
106757.0,4.241913289292091,6410.599353419196,5.053431908311067,13097,8785,2021-12-30,N/A
136174.0,3.7004322233031015,4871.66024864945,6.962493351363681,13266,7070,2023-08-31,Good
89004.0,0.6190452746619087,5854.675025801604,8.040588448395221,12812,2829,2022-04-29,Check
67054.0,2.264306238735676,6116.9495698984965,7.775538288415506,11547,9319,2022-12-21,Pending
92821.0,4.876787584503378,5261.2643846069,9.42686340688076,7801,8737,2022-04-23,Check
124762.0,1.3268251662909256,5216.941450684316,2.0123537930774047,10228,312,2022-01-07,Check
105603.0,4.627864154588227,2261.1483588310916,6.795127534922223,7598,746,2023-03-08,Review
127120.0,4.6945853298552365,5761.269308123492,8.569891538234996,12768,3569,2023-04-29,Check
112888.0,4.957543457405306,8476.030648422291,1.3974794976157898,14231,790,2021-03-13,Check
93074.0,3.645174474253476,6553.347601666114,,8472,2476,2021-10-06,Pending
,2.0661752453969253,3276.988621493356,7.704910473550764,11694,9325,2022-05-23,Good
101147.0,2.4739640798319664,5732.231396808235,5.183765184908412,8345,2570,2021-11-13,Good
63493.0,4.482110557453971,6855.273061031212,8.296399890166441,11467,5286,2023-02-23,Review
115128.0,3.4468162807510754,£4478,1.3680431434187323,8276,5215,2021-04-25,Check
134204.0,2.8359127865287768,5491.95558570835,6.021136798105255,9681,2163,2023-03-09,None
69763.0,4.982301298376585,3713.785480185518,4.052920136429797,7841,6577,2022-09-10,N/A
109971.0,,4044.182262711478,7.037849039321487,13374,8449,2021-10-17,Pending
74808.0,4.915977310122993,6270.666811159103,4.2334697077845584,7355,380,2021-12-11,Check
81989.0,0.7217543751309035,6248.4648293811715,6.299301840003777,10495,8508,2021-07-02,Pending
99817.0,1.7302276315120038,7931.993815193734,9.933706269890214,14599,1292,2021-09-10,Review
119141.0,2.6687492572672435,5161.969719327564,8.286643182664925,13962,1912,2022-12-19,None
111319.0,,3612.961654214702,1.6255802560081942,9024,599,2022-01-11,Good
76001.0,0.5011360452075295,2880.976899489632,3.4122181403798795,5423,3892,2022-11-19,N/A
149150.0,0.8180068563863532,3117.202827626254,1.710480186319636,12787,4141,2022-05-30,Review
105831.0,1.1675263132387088,6805.190085350595,9.361889746227254,15264,1652,2021-05-26,Good
188069.0,4.735804776774247,4556.5015818718575,6.5252966764015286,14287,5224,2022-05-15,Check
96711.0,0.7788695314073462,5339.875893540961,3.768054325125577,8349,1893,2023-01-27,Review
118647.0,3.547355422895534,6509.3611209674555,3.700457524754267,13234,1944,2021-10-25,Check
58420.0,1.7669076804810246,2565.940143884197,5.204523798389166,6469,3395,2022-10-11,Review
132969.0,1.9713128912157944,2805.683244788857,9.239697954936862,8545,5479,2021-07-19,Review
46786.0,4.982518265868105,6835.190209274218,1.0167704680362717,6600,9769,2021-05-16,Check
76979.0,4.278310231377024,4507.894444452985,1.340839084257334,9635,375,2021-12-27,Review
94079.0,3.211848145785357,5226.026343277871,7.954768778124625,11483,1966,2022-01-25,Pending
92814.0,3.0827539499030125,5037.868443622449,5.501776112780533,11215,3957,2023-02-01,Good
115484.0,3.187059697298971,4583.873852855534,4.98285466463722,13316,7135,2022-04-06,Pending
157558.0,4.661697208690264,4699.736544802233,3.603412072276164,14547,7478,2021-03-23,Pending
111382.0,1.3462193891610887,6937.996439189084,6.202655091752365,10500,4505,2022-09-26,Good
143993.0,4.377156587476247,3379.429495151837,2.1159843475139617,13356,9580,2022-04-15,N/A
81845.0,1.954610527748032,3630.410392909539,7.728755800476188,13420,5288,2021-11-28,N/A
81706.0,3.055217411298128,6333.976860994029,5.444378161228307,10472,1471,2023-03-14,Review
91.0,1.4354864236371896,7675.871297274723,1.7016250972635305,10024,3346,2021-06-04,Good
109056.0,0.8060012764140982,6757.523295834217,5.010640922381892,9709,6253,2023-07-03,Pending
106616.0,4.953753007098379,3202.7623812874835,8.387912661901536,13314,2853,2021-12-01,Check
145735.0,2.702503315540615,6046.421712073709,5.92076584516259,12655,8988,2022-04-06,Review
147622.0,3.822764743787643,5560.003308054907,1.9186403826478275,14450,9775,2023-07-19,Pending
103725.0,2.503756025767601,5023.134456333476,3.4906176529637514,7872,6459,2023-02-01,Check
71472.0,3.1016330319295413,5134.565853678974,4.477288339508469,9806,4062,2021-03-16,None
46182.0,1.4947963927124752,4638.297583418145,9.52462584843698,8364,5863,2022-08-02,N/A
81099.0,1.24448738008495,6037.7627060132845,5.094006962222383,12456,4306,2021-11-07,Review
112966.0,3.7127422004331994,5684.9622909619175,7.741752772023696,9724,4877,2022-05-24,Review
55866.0,1.482119746302071,3370.566239594673,3.808148527454322,8115,7249,2023-01-13,Check
120967.0,2.1731044897277956,3511.5954303080075,3.11792690841501,10293,5273,2022-05-12,N/A
49324.0,1.4697552012519448,£6226,7.712582866637979,10158,3990,2021-03-13,Check
141402.0,4.041754942956648,5409.1900794289695,7.81345751101195,15535,1049,2022-06-14,Check
92100.0,3.036506202919844,5786.5059283640685,9.582038935596747,10791,6175,2021-01-25,N/A
100632.0,1.9396113581313563,4670.2959415884,6.487449423969709,9574,6926,2021-12-15,None
86233.0,2.3897022731214608,£5858,3.4568755404205804,7739,7864,2022-04-24,Good
182789.0,3.0814996889705437,5853.952501834073,5.072198758919332,16065,2035,2022-10-07,Pending
79333.0,4.881234419603143,6946.660720686753,2.979490935996872,8550,4039,2022-05-22,Good
73036.0,1.368662729964445,4630.5883828736905,6.199177078155026,9935,6875,2021-06-01,None
35160.0,2.686948225546576,6131.553088898315,4.332541555208379,9692,9354,2023-07-22,N/A
119677.0,2.8950568145451405,1449.5465637404575,1.808765210057591,3862,1972,2022-10-13,Review
118285.0,2.349059265448646,£3276,4.50087928724261,11791,5072,2021-11-13,N/A
124536.0,4.916936268699407,4947.5589557699295,9.70544460109759,12437,2099,2023-08-24,Pending
117775.0,4.416823264739449,4967.872557571495,2.238651996095829,7315,1499,2023-06-02,Check
85022.0,3.0192656128411537,6037.272059648252,5.516483694114858,8800,9612,2021-05-24,Pending
91933.0,3.5669075009381186,6058.32284719398,7.695285233226771,12026,652,2022-10-18,N/A
73314.0,,6657.970852239931,5.099576941287324,9889,170,2022-07-15,Good
93270.0,,5409.979466767891,1.878752213921855,8097,4085,2021-07-12,Review
115149.0,2.9873635141851658,6810.455486948374,1.639555073411385,12285,242,2021-08-22,Pending
102610.0,3.4806723097831203,7038.706524953029,9.857374887856146,12700,5710,2022-07-18,None
157360.0,1.5993063254172406,5397.4229017953085,7.118767672575165,9795,6972,2021-11-18,N/A
105850.0,4.707698883758288,1669.6155277405792,8.782174237406174,6255,2756,2023-04-15,Review
105408.0,4.459078433720569,5900.649615096502,1.5246601755001823,9453,6884,2021-04-08,Pending
59506.0,1.6155363773789404,5694.973580577525,2.3605128458082714,8076,5446,2023-07-04,Review
118473.0,1.0102924730520892,3899.58808087004,3.865896076752449,10180,2076,2023-04-21,Good
126585.0,4.525511012948223,4866.75178873263,8.15195732548873,15138,4103,2023-01-09,Check
89926.0,2.1416946899788227,4502.830310587458,6.009356915296413,13208,9559,2021-09-20,Review
100893.0,1.828440503952631,4960.555698701539,5.241463105939057,12586,7571,2022-12-16,Review
143009.0,2.0743312416367674,4878.181985373298,8.436397847310918,11775,9466,2022-03-15,N/A
68073.0,2.9907046872519527,2167.0712154234207,4.00251788887657,7523,4894,2022-09-26,None
92865.0,0.7616886259543255,4868.143757292963,1.6505287188967817,13129,6692,2021-11-09,N/A
83860.0,4.80936332299296,5696.9299405177035,3.3167938991155905,7879,8054,2023-04-16,Good
34660.0,2.4148924016039746,3880.8184811224464,1.34134682372861,4331,5389,2021-02-10,Review
109931.0,3.359298008656005,7899.79133227646,5.109802641803783,14262,9373,2022-11-23,Check
83042.0,2.955385069671043,9435.037449839823,5.596685754849175,14900,8021,2023-04-09,Review
118397.0,3.3520468950828133,4328.3131863890385,3.658398356578247,8977,8604,2022-10-09,Check
64164.0,2.170701158517819,3929.21875956048,4.498071990942454,11235,4480,2021-07-11,Check
95197.0,2.5488493148630456,£5945,9.954053168508937,10990,8326,2021-10-12,Pending
88349.0,4.291124578670111,2592.244336337701,8.263787494156901,7958,4078,2022-05-30,Pending
89926.0,4.693562079892715,8148.874278882635,3.443171461286821,12892,640,2021-11-26,Check
132739.0,2.432042525168485,5210.638801167252,2.9288727613288112,10480,1270,2021-01-05,None
98147.0,2.6051643328143728,5004.5954561610115,3.924611450645148,9111,2778,2021-02-10,N/A
121815.0,,5271.115842392329,1.4277994284714624,8002,9497,2023-02-07,Pending
76319.0,4.8257565906532385,3209.6126539489733,1.2229405806983351,9042,3861,2021-03-25,Good
90934.0,2.096018719746397,,4.3697222557427065,10643,3480,2023-07-18,Pending
86018.0,3.950140207250671,4804.377759774333,7.241081083249409,12266,1534,2022-03-19,None
63574.0,0.9962452772445508,4199.681993923919,6.935108307708554,6426,325,2023-01-29,None
100211.0,1.660389141401802,7479.251279508541,2.541068333770121,13441,2338,2021-05-06,Check
140876.0,1.1326060789838703,4311.849755500711,3.250609415903162,12123,3980,2023-07-16,None
77995.0,1.3802404831348658,5740.382728811289,3.184302878823716,11169,6877,2021-02-03,Good
69409.0,3.292866284543418,5543.44520546983,1.701209426237381,9188,4054,2021-02-12,Good
71381.0,4.140172882480061,2885.4810580105263,8.26105169011124,10959,2237,2021-02-24,Review
41951.0,3.6951022917508305,6137.041068140706,7.525266559442873,11396,7106,2021-04-14,None
72252.0,4.547116398542784,4527.184729391462,3.1162915890878304,10223,9668,2022-05-02,Pending
91447.0,1.5352446548610366,4926.684149720609,9.625332095944474,8330,4745,2023-02-28,Review
81616.0,2.271542827500596,5212.338900343691,9.025256043639889,9975,864,2021-10-12,Pending
156023.0,2.0606332969305674,4573.003174347094,2.3904505030043355,13082,6203,2023-01-16,Good
93186.0,1.7437070539215476,,2.5866865598355577,6148,5508,2023-02-14,None
53291.0,3.1874571238369693,3601.8031773297025,6.311842006940543,7504,7429,2023-06-28,Check
114939.0,4.22%,5400.815982717583,1.0633919816692674,10813,371,2021-05-30,Check
72125.0,2.353651825523732,5318.139566264145,1.1109581698477635,11424,6296,2021-05-16,None
112198.0,3.6578964751632426,,2.9562124551366997,9434,5551,2021-05-03,Pending
,4.80497039790896,7494.5470673177715,8.478575775404762,15553,5723,2021-12-26,Review
132.0,3.908915540587531,5217.50947604205,6.594134552840994,8157,5899,2022-05-05,Review
111754.0,1.2700508989125496,6648.4549937287065,2.11700374745371,11356,9287,2022-04-07,Check
157076.0,3.872729774577541,5367.005523606436,8.828993244556338,15389,7871,2021-09-15,Review
81122.0,0.6857138631857984,2801.9894248325495,6.267680991464349,7238,2364,2022-09-14,Check
145697.0,2.76279669789411,6935.76649644199,8.530933872483393,13789,3213,2021-12-05,N/A
106.0,3.524669091195832,,5.135544481067722,7560,911,2022-01-02,Check
98174.0,1.4304463674516528,3715.7148431118217,8.240218772161029,8687,9047,2021-04-16,N/A
124.0,3.4399185114611597,4202.960177634701,4.10287518831616,10958,9790,2022-08-16,None
99533.0,4.4474150484230215,4103.075982473283,3.4743380250559257,11149,7289,2022-10-18,N/A
119520.0,3.387701670279296,5246.005240459336,1.226146471692051,11685,9958,2023-01-28,Good
71471.0,2.4301807655761287,2812.1353882310264,7.820177182590342,9438,6536,2023-06-24,Pending
118542.0,3.432166729163261,6293.757100052965,6.894092243652346,14242,9192,2023-02-06,Review
74823.0,2.260745849331255,5534.048700690711,9.389518093326744,10250,1423,2021-08-24,N/A
129295.0,1.9052850915016484,4018.958585982701,2.144008474938144,11025,9807,2021-08-24,Good
133587.0,3.248368227294393,3010.3477590380053,5.784446184853593,8948,479,2023-07-05,Good
99017.0,1.3221266572012225,4810.210925707026,3.340843421569884,14174,662,2023-03-02,Review
86164.0,4.321709376971815,2809.7746069004015,6.945907024443209,11856,4476,2023-02-22,Check
97038.0,0.8707156340957525,2433.1939564820163,8.414454057938727,10188,8982,2022-12-21,Good
134085.0,4.92%,5208.425859582641,1.977165031496408,13321,8077,2021-09-25,Pending
66093.0,2.2788162407780224,3365.2954337495994,6.130934583311562,7740,2988,2023-04-28,N/A
131519.0,0.8814176297389483,5251.475233079984,2.0755539298205026,7928,1119,2021-05-23,Review
92314.0,2.5589543331803544,4177.394478104654,8.987880464573452,13677,2776,2021-12-17,N/A
131638.0,4.470895438191276,1682.6486343281551,1.7409462361457546,10461,9835,2021-12-13,Check
90097.0,3.7005227666172607,3413.5566046477907,8.29014129391409,12330,5003,2022-07-15,Review
106020.0,4.935497103610282,5139.206819084644,6.8522395871516935,11915,6649,2022-04-09,Good
121575.0,3.1083283741241483,6222.477553106362,1.4168524523198551,12116,7254,2022-04-05,N/A
74670.0,4.701458954337222,3766.388934091794,2.7108862114642913,9056,4427,2022-07-08,Pending
57313.0,1.3680218465661982,5633.726932901408,,5203,7431,2022-02-20,N/A
149218.0,1.9655002952514231,4423.666077752393,4.692081102735028,14249,3981,2021-09-07,Pending
68860.0,1.0463709439037938,£5678,5.487793758006636,6228,6351,2022-10-27,Good
106461.0,1.4873703735060673,4499.864437576381,5.363289080835642,13355,2893,2023-03-02,Good
118768.0,1.707702643747165,4560.663754695504,8.4757929844505,12172,2669,2022-04-24,Check
143419.0,4.894643026401729,3218.890767719477,1.5774270538162298,12205,3977,2022-10-12,Check
160677.0,0.7201032137531916,5620.788799516678,5.421622802907017,11557,5259,2022-06-20,Good
88440.0,1.4716652042253089,7139.351387119647,5.55084612013178,16356,279,2021-02-28,Review
150444.0,2.0764288664254784,4923.317316900434,8.490282496440065,14474,6730,2022-02-28,Good
73139.0,3.870972326298866,6816.136609426386,7.567289508798189,11312,6104,2021-01-10,Good
161461.0,4.260148740018162,5213.222018795061,2.9854867837736596,14772,7020,2022-10-24,None
103791.0,3.468185721764667,3951.021690114992,1.03899984834504,10574,1694,2022-05-24,Review
93309.0,4.685085764687731,4525.498710140252,2.834859783089036,9396,8912,2021-05-07,Review
141590.0,3.637136077215795,5773.859345471043,7.147695861336507,12257,3479,2022-06-27,Pending
107862.0,3.058718961064705,4464.4932658234775,8.02869078918402,9847,4416,2023-06-18,Check
77335.0,4.277272870039605,6567.0668626469005,6.587395899953519,10812,7592,2021-12-07,Check
127596.0,4.868813306682542,5013.172320718192,5.193146638037251,10289,6282,2023-09-10,Check
129109.0,2.3647242621032447,4195.693579189755,5.610286570388487,10453,5603,2023-08-18,N/A
147534.0,2.2775525150616365,3332.656486267599,2.086736808530804,14083,8619,2023-02-25,Review
88416.0,2.7896965182094773,1390.5827929547324,6.084564090571621,4884,7780,2023-03-25,None
68347.0,4.2227462969237255,5413.495372602845,1.502836660831356,7717,4296,2022-02-15,Check
34852.0,2.2507731932839365,4730.3024712420565,8.72638564529291,8908,4593,2022-02-07,Check
134991.0,0.8386592058869261,5151.054821050967,5.056514230517237,13527,4844,2023-08-13,Check
99978.0,4.689600255819473,7062.768586410866,5.5631898404703835,16087,2209,2022-01-02,Check
78.0,4.988050471775742,4621.370417389443,5.779404320100811,6777,7605,2021-04-07,Check
115996.0,1.8176578479715295,4489.065423157735,9.96814012977356,9614,5501,2021-06-02,N/A
93296.0,4.445815992131554,5482.752785034156,6.85178241348931,8403,184,2022-12-12,None
115210.0,4.934837106062894,7711.899258428705,1.6699179042756802,12946,4800,2022-01-18,Review
115929.0,2.953449854678301,1544.2325457679676,8.586682640021065,6494,4845,2021-07-19,None
131798.0,1.3673840468572052,4722.672525351971,6.431606117327168,10839,2350,2023-03-25,Good
107632.0,4.918630030256364,5662.437601721325,8.616767344442014,11635,553,2022-05-04,Pending
70851.0,4.461310683560436,,5.284512011964856,9111,1397,2022-07-22,Review
,3.52691932744567,4293.754435244327,5.1989446771675984,10166,1384,2021-06-03,Check
93519.0,,5179.302695457354,7.864564836465318,10984,9182,2021-07-12,Good
100054.0,,5591.383539171519,8.566853840443411,15078,9817,2021-05-06,Pending
109218.0,1.56716632956426,7095.415184349232,7.775429229151055,15028,297,2022-05-30,Good
97326.0,2.8653396260016635,6386.866798794276,8.542818943165031,8320,443,2023-02-15,Good
100541.0,4.825435555502868,3594.289214478436,3.3858250209328498,7746,7338,2023-01-03,Good
136116.0,2.4517717819070732,3911.722543337127,5.164759734668006,7132,2077,2021-09-19,Check
104542.0,2.676605118191535,4847.630616915747,2.5669558384096476,12084,7815,2023-05-02,Pending
130225.0,1.2205770808308811,6422.308992235025,2.3390558517694315,12306,2229,2021-04-16,Good
144308.0,1.8140634519833032,3875.336187452284,2.931751718680652,15280,2842,2021-04-25,None
127553.0,2.30546672470098,7379.295897618696,9.524841307733611,12856,2537,2023-04-30,Check
99244.0,2.145652385877831,3901.0457269285816,7.8485484959600065,10029,8145,2021-09-02,Good
76053.0,3.460385775222364,5901.326673262106,6.784438192948623,11350,9536,2022-12-10,Good
,2.2267190727514703,6638.751206383968,4.5194974933098795,11683,6443,2021-01-10,None
105332.0,2.966148824997168,4168.97670012995,1.7814774712367458,5963,3367,2021-04-04,Pending
112620.0,4.039001704374905,6370.83461228893,3.0379655829797345,12471,4486,2022-09-02,N/A
108419.0,4.136066370782526,3976.967277703923,6.993228997074348,13521,2578,2021-07-02,N/A
112657.0,4.138309729671849,4944.173212004339,3.0887389346221417,8555,1131,2021-01-29,None
118828.0,2.5433426494055382,6080.392285328913,2.832880009284535,10963,4818,2022-04-12,Pending
102909.0,2.588608342394294,3939.2169810598098,8.395139403297117,12206,320,2021-11-27,N/A
151351.0,1.1069368088362146,7251.915325267593,5.0110095785633835,16586,1371,2023-03-14,Review
51523.0,3.8362773752588737,£3235,2.0336856264556835,7188,4042,2023-03-30,Pending
101.0,4.262013674638832,4293.419644422658,5.691179898556969,11247,9125,2022-09-07,Review
103704.0,1.7113389807725925,4815.670937034631,9.687838831470758,12868,5145,2021-10-21,Pending
122387.0,4.01323098067935,,1.6595933915749277,8735,907,2022-04-07,Review
70661.0,4.379138934320794,4477.032363624301,1.9367443814835783,10654,9426,2022-12-04,N/A
115458.0,0.7217609065148521,4496.96439418101,7.960220934492773,9027,3950,2021-03-11,Review
93396.0,0.8196244610057648,4985.942662218853,1.4340634029541557,10518,6145,2021-11-29,Review
110162.0,2.481256268783534,5186.083126757809,5.740478871074878,16205,8886,2023-04-03,N/A
67614.0,3.643768877050044,3246.918632647511,4.6922368139320865,5694,6695,2022-02-11,None
103474.0,4.3460324161263575,7720.195785947827,3.4960184850076796,13338,4977,2022-09-17,Pending
95118.0,0.5792113566560524,6827.386883929589,8.798195325614326,11412,6092,2021-04-07,Check
81187.0,1.6043476643935768,3985.607734079885,8.787219606468788,11608,8408,2023-02-17,Review
83232.0,2.5560254974209258,6487.469567391203,6.797433572140579,12358,926,2021-04-11,Pending
120499.0,4.8186446024795195,6634.256689344584,6.3787819344938805,15177,6143,2023-05-12,N/A
83131.0,1.446892176836832,4688.131534900828,9.22197440394823,8755,15,2021-04-17,Check
105539.0,3.166188820843663,2691.417617644297,8.11180741634704,13104,143,2023-06-10,Check
133380.0,4.763853412480571,3561.0188521715454,7.55410171386805,11640,2363,2021-12-30,Pending
84895.0,2.6647300736434323,3279.401600421385,4.363124869702904,5911,129,2022-09-17,Good
168728.0,2.609300870696571,7027.935958097688,3.819184535655199,14622,1161,2023-04-27,Check
157517.0,4.89322220196668,3863.887016030882,6.906803320077415,16527,7551,2021-01-11,Review
56348.0,4.505442908844516,2527.625421930457,6.689803681910456,8064,6129,2021-09-23,None
95267.0,4.573102436798836,6026.404933491162,5.124179639469429,13085,4665,2023-06-28,Pending
98356.0,0.9690943949814989,5240.166335959396,7.903689917822899,9629,5660,2022-01-24,Review
88577.0,4.924762711588283,3718.300240599451,1.3846592322413074,11063,6460,2022-12-08,Good
83134.0,2.374843325537352,5626.522107525871,6.225814613990757,6892,1876,2021-05-21,Check
100761.0,1.6136047827560185,5593.204160068376,6.845999689190938,10925,2488,2022-11-10,Pending
106534.0,,6893.938778523572,5.022291626531551,9477,5327,2021-03-15,Good
142413.0,4.857436428044458,3610.493799029524,2.143479009624997,9956,9361,2022-12-19,Review
127549.0,1.128972474920725,5421.7477143419255,1.9601397470647857,8988,1182,2021-11-20,Review
65585.0,2.400412450352145,5143.190701338242,2.02681524495948,10181,6135,2022-04-11,Review
101935.0,1.1165496290979278,5932.928363718396,6.689990119080807,10752,6377,2021-06-16,None
122767.0,2.59%,5196.115788527375,5.088672199084919,10459,1170,2022-09-20,Review
94588.0,4.259926756586415,7570.294594010419,1.9191036263663763,9167,2182,2021-12-04,Review
64141.0,2.2575294609216425,7163.887432168059,2.6061426086822688,10221,3371,2022-01-19,Check
93929.0,2.8898060892006336,4735.085734755424,1.5856948679931775,11191,8040,2022-10-15,Pending
107809.0,2.1236307181058804,6611.409946130182,3.873061601893455,8819,1859,2021-06-28,Pending
85726.0,4.4776327839542525,5101.11212759123,3.3496278376033386,11275,4860,2023-05-03,Pending
85738.0,0.8389054555570841,5089.227409995744,2.5588560614296187,9830,9255,2023-01-10,None
109971.0,0.8236991816661461,3624.203831536174,6.027257280885981,6898,8345,2022-08-01,Pending
61371.0,4.548133474079431,4884.861480855906,5.968881882886577,11520,7347,2021-05-09,Check
97723.0,2.6067999329609015,3605.1100851962583,6.718900722912359,9161,4864,2022-11-19,Good
95791.0,4.163268535017539,3284.322869295643,9.101030339262188,11754,9886,2021-01-19,N/A
125275.0,3.531444488520094,3930.1263078740417,3.708978829152998,15170,6388,2023-03-16,Pending
81634.0,4.816957570286962,7093.561222801259,6.082110473140874,12151,3121,2021-10-31,Check
156285.0,3.1403965851112465,6568.704373549273,5.7317014460668965,13911,387,2021-04-28,Pending
101790.0,3.541166898872414,5494.838896071812,2.185486379788996,8898,7785,2021-06-14,None
111976.0,4.757009870025715,2100.898786146592,5.546099551041446,13558,1032,2023-08-22,Check
110806.0,1.8059022297795089,3226.313079132,8.765763448201188,10955,7852,2023-02-13,N/A
82890.0,2.2450242085087053,7781.646350774962,4.088746607205617,8382,5418,2021-08-26,Check
156434.0,4.72650861277043,5639.851867675517,6.760647320384393,14835,931,2023-08-22,Pending
97357.0,3.0974100625668086,3766.996219827638,4.4827592033636545,8015,4019,2021-05-21,Pending
134779.0,1.8380468639302057,4849.9305333445,,10663,691,2023-01-04,N/A
120.0,4.290938609677012,5076.86526747953,9.115383687424544,10571,5298,2022-10-19,None
96660.0,0.5619411200092999,2940.428683002433,9.483402460228138,9034,6658,2023-04-02,Check
91546.0,0.9250567307092364,6166.324648286192,3.5408008194285387,9711,829,2022-01-17,None
94505.0,2.643047660827231,8009.157646126106,5.27577317704625,11411,3498,2022-02-06,None
,4.961308383723251,4807.8073783703285,2.0524234442559575,8559,2081,2022-09-17,Good
47253.0,3.439110977517088,4037.649644675701,1.4814066342422378,5705,9440,2022-02-03,Good
55644.0,3.478507496154051,4012.8297603624583,6.047504453005403,5891,44,2021-02-11,Check
76822.0,4.9939154822039935,4044.2079241106658,1.199373694740097,7759,3939,2022-12-31,Check
77839.0,4.02%,5380.586754656289,8.580741269982731,10426,5257,2022-10-03,Pending
105848.0,1.107925504678894,7659.217586181635,4.339438892148549,11591,8437,2022-02-28,Pending
89903.0,1.7658971171183415,4027.589668741006,8.6718729941975,8375,4319,2021-10-30,None
92234.0,3.5509910685916304,4236.358024139739,1.0756137185041483,8908,2965,2021-11-17,Good
138719.0,0.8424547512501306,3109.988153521617,7.459191205458822,10288,3969,2023-01-12,Check
93261.0,4.412566024420494,4135.962244284999,8.864858373863195,12693,1187,2022-12-31,Check
163991.0,3.271297524895561,3640.238328600845,7.682021729359401,11790,284,2023-03-30,Check
90979.0,2.69952087958123,3833.828364006827,4.574512551981505,10800,8873,2023-02-02,Good
102525.0,0.6410185730452682,4551.207274746018,8.372074409955987,12316,4159,2023-01-28,Check
97166.0,0.981548026719894,4622.331388786073,7.532397016112496,9724,3092,2021-09-09,None
69831.0,4.872427720787719,3039.9810040328125,4.813374421819299,8712,4556,2021-04-12,Check
94352.0,2.419814180643775,6918.763666022287,2.3651182657498886,10727,4584,2023-02-01,Review
67699.0,2.620826728399926,3200.56857253898,1.4490877371169817,7618,4323,2021-04-09,Pending
85491.0,1.304240581426539,6947.244727165856,2.151927319658379,9052,5504,2023-09-10,N/A
121956.0,2.9144109813156964,3929.703295678552,2.448029358186391,10777,7074,2023-05-26,None
78729.0,4.394371468047997,6813.91930833349,2.152508478281179,9984,3364,2022-06-18,Check
95890.0,4.921645151983104,2758.77530728616,4.690578543740948,9093,8025,2021-12-19,Review
43599.0,1.654396779249403,4741.21344000988,8.442324873415629,7423,3195,2022-06-11,Good
104327.0,0.5944324179032812,4133.177244495716,4.8135253610661,4594,8810,2023-01-05,None
57076.0,2.523603530162029,7117.3200582386535,5.648264812906343,11187,969,2023-01-27,None
123795.0,2.4367667810723392,4572.262204767082,4.0082687447374274,10977,3734,2021-03-15,Check
54304.0,4.456332130005941,3474.1319460697378,9.223534080790184,7744,925,2023-03-16,Good
137284.0,1.4085596902997266,5898.369078568363,9.216691382672613,9703,9496,2022-10-04,Check
129105.0,4.292444462676355,5194.663598491429,8.172715694310602,15380,6451,2021-02-10,Review
126929.0,4.605694761788232,6680.28419061027,1.5973525980859118,11549,8797,2021-11-10,N/A
125000.0,3.241042799959836,6591.697635423199,8.487189660294346,10844,2851,2022-05-26,Pending
106559.0,2.100923217474362,5533.504809257935,5.6894343650466155,8456,5180,2021-07-08,Pending
25215.0,4.046648062855599,2585.7468141624067,3.663280810905368,5914,6723,2021-06-05,Good
102902.0,3.4834815337950533,2632.957125918317,6.128964794387996,10848,9322,2021-01-15,N/A
